"","setting","date","indicator","dimension","measure","estimate","se","lowerci","upperci"
"4662","Honduras",2019,"vzdpt","Subnational region","Unweighted index of disparity",69.886635334603,NA,61.6696454777545,86.2270092096632
"4663","Honduras",2019,"vzdpt","Subnational region","Unweighted index of disparity",69.886635334603,NA,61.6696454777545,86.2270092096632
"4664","India",2020,"vzdpt","Subnational region","Unweighted index of disparity",44.5176140438075,NA,43.1314586746678,54.8797747176512
"4665","Indonesia",2017,"vzdpt","Subnational region","Unweighted index of disparity",61.4127754927705,NA,55.8494206135552,78.1547440271349
"4666","Iraq",2018,"vzdpt","Subnational region","Unweighted index of disparity",56.4470581859463,NA,47.3616962542454,71.9842360623981
"4667","Jordan",2017,"vzdpt","Subnational region","Unweighted index of disparity",62.1192213189086,NA,50.120714052283,80.939220817329
"4668","Kazakhstan",2015,"vzdpt","Subnational region","Unweighted index of disparity",69.895932791412,NA,58.6285481200403,98.7564119381277
"4669","Kenya",2022,"vzdpt","Subnational region","Unweighted index of disparity",121.74498795619,NA,111.925553846639,140.554259946604
"4670","Kenya",2022,"vzdpt","Subnational region","Unweighted index of disparity",121.74498795619,NA,111.925553846639,140.554259946604
"4671","Kenya",2022,"vzdpt","Subnational region","Unweighted index of disparity",121.74498795619,NA,111.925553846639,140.554259946604
"4672","Kenya",2022,"vzdpt","Subnational region","Unweighted index of disparity",121.74498795619,NA,111.925553846639,140.554259946604
"4673","Kenya",2022,"vzdpt","Subnational region","Unweighted index of disparity",121.74498795619,NA,111.925553846639,140.554259946604
"4674","Kenya",2022,"vzdpt","Subnational region","Unweighted index of disparity",121.74498795619,NA,111.925553846639,140.554259946604
"4675","Kenya",2022,"vzdpt","Subnational region","Unweighted index of disparity",121.74498795619,NA,111.925553846639,140.554259946604
"4676","Kenya",2022,"vzdpt","Subnational region","Unweighted index of disparity",121.74498795619,NA,111.925553846639,140.554259946604
"4677","Kenya",2022,"vzdpt","Subnational region","Unweighted index of disparity",121.74498795619,NA,111.925553846639,140.554259946604
"4678","Kenya",2022,"vzdpt","Subnational region","Unweighted index of disparity",121.74498795619,NA,111.925553846639,140.554259946604
"4679","Kenya",2022,"vzdpt","Subnational region","Unweighted index of disparity",121.74498795619,NA,111.925553846639,140.554259946604
"4680","Kenya",2022,"vzdpt","Subnational region","Unweighted index of disparity",121.74498795619,NA,111.925553846639,140.554259946604
"4681","Kenya",2022,"vzdpt","Subnational region","Unweighted index of disparity",121.74498795619,NA,111.925553846639,140.554259946604
"4682","Kenya",2022,"vzdpt","Subnational region","Unweighted index of disparity",121.74498795619,NA,111.925553846639,140.554259946604
"4683","Kenya",2022,"vzdpt","Subnational region","Unweighted index of disparity",121.74498795619,NA,111.925553846639,140.554259946604
"4684","Kiribati",2019,"vzdpt","Subnational region","Unweighted index of disparity",20.9367547825029,NA,10.7532121188447,33.9265557611966
"4685","Kyrgyzstan",2018,"vzdpt","Subnational region","Unweighted index of disparity",67.3786598487718,NA,53.7244438078957,90.6507341696548
"4686","Kyrgyzstan",2018,"vzdpt","Subnational region","Unweighted index of disparity",67.3786598487718,NA,53.7244438078957,90.6507341696548
"4687","Lao People's Democratic Republic",2017,"vzdpt","Subnational region","Unweighted index of disparity",40.6674135684022,NA,37.5263013316953,51.8458997225559
"4688","Lesotho",2018,"vzdpt","Subnational region","Unweighted index of disparity",29.2004659758316,NA,11.6442124139454,82.4997831618136
"4689","Liberia",2019,"vzdpt","Subnational region","Unweighted index of disparity",12.6351846129205,NA,8.74714214908004,55.3362645110924
"4690","Madagascar",2021,"vzdpt","Subnational region","Unweighted index of disparity",54.9650742929669,NA,48.8789360750627,64.5809382013276
"4691","Malawi",2020,"vzdpt","Subnational region","Unweighted index of disparity",31.1782488905719,NA,21.2886656436432,52.1319713229891
"4692","Maldives",2016,"vzdpt","Subnational region","Unweighted index of disparity",41.4091002677684,NA,26.1430248704554,71.4673276709845
"4693","Mali",2018,"vzdpt","Subnational region","Unweighted index of disparity",88.6243019201381,NA,72.7632177833792,119.822647714623
"4694","Mauritania",2020,"vzdpt","Subnational region","Unweighted index of disparity",46.1061305167061,NA,36.7808547502272,60.7348960485714
"4695","Mexico",2019,"vzdpt","Subnational region","Unweighted index of disparity",44.9676672064132,NA,25.7369878145697,60.7843976600827
"4696","Mongolia",2018,"vzdpt","Subnational region","Unweighted index of disparity",41.6011182462215,NA,23.6116825205855,102.441200164549
"4697","Montenegro",2013,"vzdpt","Subnational region","Unweighted index of disparity",49.9966735920823,NA,49.9341660580255,98.7312180896895
"4698","Mozambique",2022,"vzdpt","Subnational region","Unweighted index of disparity",58.8956860944663,NA,52.6123595761465,67.2678643622679
"4699","Myanmar",2016,"vzdpt","Subnational region","Unweighted index of disparity",53.6146820148143,NA,47.9133135590271,67.0794251243723
"4700","Namibia",2013,"vzdpt","Subnational region","Unweighted index of disparity",64.9610045464802,NA,56.7537243992584,83.2745701755964
"4701","Nepal",2022,"vzdpt","Subnational region","Unweighted index of disparity",42.5534168524778,NA,30.0509529752546,71.8923763452356
"4702","Niger",2021,"vzdpt","Subnational region","Unweighted index of disparity",58.885352221764,NA,40.2493329747016,88.9534145682861
"4703","Nigeria",2021,"vzdpt","Subnational region","Unweighted index of disparity",49.761275625678,NA,47.0638578095298,55.9570089533978
"4704","North Macedonia",2019,"vzdpt","Subnational region","Unweighted index of disparity",83.4260031757891,NA,63.7670174352856,97.8401092943311
"4705","North Macedonia",2019,"vzdpt","Subnational region","Unweighted index of disparity",83.4260031757891,NA,63.7670174352856,97.8401092943311
"4706","North Macedonia",2019,"vzdpt","Subnational region","Unweighted index of disparity",83.4260031757891,NA,63.7670174352856,97.8401092943311
"4707","Pakistan",2017,"vzdpt","Subnational region","Unweighted index of disparity",127.795211981717,NA,101.34362479948,160.543884615372
"4708","Papua New Guinea",2017,"vzdpt","Subnational region","Unweighted index of disparity",28.8990347747057,NA,18.7291541668508,36.9309954643668
"4709","Paraguay",2016,"vzdpt","Subnational region","Unweighted index of disparity",70.0364830377979,NA,38.0934909574775,137.753491088996
"4710","Peru",2022,"vzdpt","Subnational region","Unweighted index of disparity",47.1647411758389,NA,46.2429131045413,65.8622659099351
"4711","Philippines",2022,"vzdpt","Subnational region","Unweighted index of disparity",64.6963589411066,NA,59.8329636639242,85.2238923417659
"4712","Rwanda",2019,"vzdpt","Subnational region","Unweighted index of disparity",73.8247955187981,NA,47.1063680100129,132.477391204123
"4713","Samoa",2020,"vzdpt","Subnational region","Unweighted index of disparity",27.7696842848047,NA,18.0025004491826,41.1526251142864
"4714","Sao Tome and Principe",2019,"vzdpt","Subnational region","Unweighted index of disparity",75.7958419280137,NA,54.0661236754171,118.689059290043
"4715","Sao Tome and Principe",2019,"vzdpt","Subnational region","Unweighted index of disparity",75.7958419280137,NA,54.0661236754171,118.689059290043
"4716","Senegal",2019,"vzdpt","Subnational region","Unweighted index of disparity",74.6892738402052,NA,56.7985005547648,115.944955255038
"4717","Senegal",2019,"vzdpt","Subnational region","Unweighted index of disparity",74.6892738402052,NA,56.7985005547648,115.944955255038
"4718","Serbia",2019,"vzdpt","Subnational region","Unweighted index of disparity",100.784414896405,NA,74.150277074696,140.069663490432
"4719","Sierra Leone",2019,"vzdpt","Subnational region","Unweighted index of disparity",19.2218896470823,NA,9.78529483836597,48.8447712997804
"4720","South Africa",2016,"vzdpt","Subnational region","Unweighted index of disparity",53.1110480408277,NA,42.3573578363667,79.1495747396167
"4721","Sudan",2014,"vzdpt","Subnational region","Unweighted index of disparity",61.0166458036064,NA,53.3889410711059,72.7093543812749
"4722","Suriname",2018,"vzdpt","Subnational region","Unweighted index of disparity",37.474557900636,NA,31.1487116287835,67.2782377778988
"4723","Tajikistan",2017,"vzdpt","Subnational region","Unweighted index of disparity",61.3893770805782,NA,41.8870829942341,89.321007839617
"4724","Thailand",2022,"vzdpt","Subnational region","Unweighted index of disparity",56.2304158194765,NA,46.644600576706,99.9353374080786
"4725","Timor-Leste",2016,"vzdpt","Subnational region","Unweighted index of disparity",34.4930699089587,NA,27.6377655520183,46.0143734689714
"4726","Togo",2017,"vzdpt","Subnational region","Unweighted index of disparity",19.9361873875612,NA,16.5063065566422,53.1687684314208
"4727","Tunisia",2018,"vzdpt","Subnational region","Unweighted index of disparity",36.1495910662082,NA,27.60371050624,79.1687161275576
"4728","Turkmenistan",2015,"vzdpt","Subnational region","Unweighted index of disparity",131.379625758778,NA,108.582048694466,172.798614148139
"4729","Turkmenistan",2015,"vzdpt","Subnational region","Unweighted index of disparity",131.379625758778,NA,108.582048694466,172.798614148139
"4730","Turkmenistan",2015,"vzdpt","Subnational region","Unweighted index of disparity",131.379625758778,NA,108.582048694466,172.798614148139
"4731","Türkiye",2018,"vzdpt","Subnational region","Unweighted index of disparity",53.2903200778099,NA,27.9006194570852,103.47152883104
"4732","Uganda",2016,"vzdpt","Subnational region","Unweighted index of disparity",43.7099059082673,NA,41.377180039177,59.2142392657749
"4733","United Republic of Tanzania",2022,"vzdpt","Subnational region","Unweighted index of disparity",70.8181180172765,NA,70.843981515661,92.7121597123117
"4734","United Republic of Tanzania",2022,"vzdpt","Subnational region","Unweighted index of disparity",70.8181180172765,NA,70.843981515661,92.7121597123117
"4735","United Republic of Tanzania",2022,"vzdpt","Subnational region","Unweighted index of disparity",70.8181180172765,NA,70.843981515661,92.7121597123117
"4736","United Republic of Tanzania",2022,"vzdpt","Subnational region","Unweighted index of disparity",70.8181180172765,NA,70.843981515661,92.7121597123117
"4737","United Republic of Tanzania",2022,"vzdpt","Subnational region","Unweighted index of disparity",70.8181180172765,NA,70.843981515661,92.7121597123117
"4738","United Republic of Tanzania",2022,"vzdpt","Subnational region","Unweighted index of disparity",70.8181180172765,NA,70.843981515661,92.7121597123117
"4739","United Republic of Tanzania",2022,"vzdpt","Subnational region","Unweighted index of disparity",70.8181180172765,NA,70.843981515661,92.7121597123117
"4740","Uzbekistan",2021,"vzdpt","Subnational region","Unweighted index of disparity",97.0549642840588,NA,52.0322231783421,168.182525566794
"4741","Viet Nam",2020,"vzdpt","Subnational region","Unweighted index of disparity",45.2038239562744,NA,35.0614345368395,87.6965677317025
"4742","Yemen",2022,"vzdpt","Subnational region","Unweighted index of disparity",49.8397413998431,NA,43.452618120598,58.3754408029571
"4743","Zambia",2018,"vzdpt","Subnational region","Unweighted index of disparity",55.1221960707739,NA,42.3721764383702,94.6664928149667
"4744","Zimbabwe",2019,"vzdpt","Subnational region","Unweighted index of disparity",62.1100620894733,NA,52.5209261924909,78.9273359137366
"4745","Afghanistan",2022,"vdpt","Subnational region","Unweighted mean difference from mean",16.8357849331463,NA,16.0411771021736,18.83895834904
"4746","Albania",2017,"vdpt","Subnational region","Unweighted mean difference from mean",1.84244664510091,NA,1.43777548118509,3.56978043876744
"4747","Albania",2017,"vdpt","Subnational region","Unweighted mean difference from mean",1.84244664510091,NA,1.43777548118509,3.56978043876744
"4748","Albania",2017,"vdpt","Subnational region","Unweighted mean difference from mean",1.84244664510091,NA,1.43777548118509,3.56978043876744
"4749","Albania",2017,"vdpt","Subnational region","Unweighted mean difference from mean",1.84244664510091,NA,1.43777548118509,3.56978043876744
"4750","Albania",2017,"vdpt","Subnational region","Unweighted mean difference from mean",1.84244664510091,NA,1.43777548118509,3.56978043876744
"4751","Algeria",2019,"vdpt","Subnational region","Unweighted mean difference from mean",8.16227973456294,NA,6.5577569929199,10.7294909850375
"4752","Angola",2015,"vdpt","Subnational region","Unweighted mean difference from mean",11.4552308797197,NA,9.92955063232968,14.2414050927925
"4753","Bangladesh",2017,"vdpt","Subnational region","Unweighted mean difference from mean",2.01835441589355,NA,1.39539428195671,3.14058841812956
"4754","Belize",2016,"vdpt","Subnational region","Unweighted mean difference from mean",3.71213563744084,NA,3.04189920372254,8.94987779465929
"4755","Benin",2021,"vdpt","Subnational region","Unweighted mean difference from mean",10.6527061462402,NA,9.50555361302713,12.7102250749171
"4756","Bolivia (Plurinational State of)",2016,"vdpt","Subnational region","Unweighted mean difference from mean",2.92091988283871,NA,2.98642247396267,6.14999935994254
"4757","Burkina Faso",2021,"vdpt","Subnational region","Unweighted mean difference from mean",5.08981553529522,NA,3.80590215721332,7.34917277267868
"4758","Burundi",2016,"vdpt","Subnational region","Unweighted mean difference from mean",1.52737794291877,NA,1.11337359818892,2.3210226162663
"4759","Cambodia",2021,"vdpt","Subnational region","Unweighted mean difference from mean",7.90442734765047,NA,7.93328462011744,10.7930717739561
"4760","Cameroon",2018,"vdpt","Subnational region","Unweighted mean difference from mean",10.2291457403207,NA,7.72788216079765,13.9387401023683
"4761","Central African Republic",2019,"vdpt","Subnational region","Unweighted mean difference from mean",12.3115986295415,NA,10.5291367182388,14.6319860780531
"4762","Chad",2014,"vdpt","Subnational region","Unweighted mean difference from mean",15.058852558254,NA,12.7751049960337,17.6992010868406
"4763","Comoros",2022,"vdpt","Subnational region","Unweighted mean difference from mean",5.5245564090278,NA,2.34158305976139,9.39262937502116
"4764","Congo",2014,"vdpt","Subnational region","Unweighted mean difference from mean",16.9979665290106,NA,14.0718916576297,20.3180038857656
"4765","Costa Rica",2018,"vdpt","Subnational region","Unweighted mean difference from mean",4.92731852023533,NA,2.77277259516073,8.55077488057784
"4766","Cuba",2019,"vdpt","Subnational region","Unweighted mean difference from mean",3.24773853181063,NA,2.36721590456899,5.76431713351419
"4767","Cuba",2019,"vdpt","Subnational region","Unweighted mean difference from mean",3.24773853181063,NA,2.36721590456899,5.76431713351419
"4768","Côte d'Ivoire",2021,"vdpt","Subnational region","Unweighted mean difference from mean",11.1057613009084,NA,8.59726598873054,13.8111280035212
"4769","Democratic Republic of the Congo",2017,"vdpt","Subnational region","Unweighted mean difference from mean",18.4159631239055,NA,16.7501965923273,21.9479199320983
"4770","Dominican Republic",2019,"vdpt","Subnational region","Unweighted mean difference from mean",4.59794750339412,NA,3.44136826139509,7.70847795099024
"4771","Ecuador",2018,"vdpt","Subnational region","Unweighted mean difference from mean",2.72273254394531,NA,1.62388100726961,3.81974165838918
"4772","Egypt",2014,"vdpt","Subnational region","Unweighted mean difference from mean",1.38491180306391,NA,0.734870391822606,1.95331651874046
"4773","El Salvador",2014,"vdpt","Subnational region","Unweighted mean difference from mean",1.70720132756695,NA,0.744396339493598,4.18478405595976
"4774","Eswatini",2021,"vdpt","Subnational region","Unweighted mean difference from mean",1.99425315856934,NA,0.990506329296346,5.53550332273827
"4775","Ethiopia",2019,"vdpt","Subnational region","Unweighted mean difference from mean",18.4875471663661,NA,15.2412787540469,21.6619681529846
"4776","Fiji",2021,"vdpt","Subnational region","Unweighted mean difference from mean",1.67586775835026,NA,0.55361894971347,4.49002449960374
"4777","Gabon",2019,"vdpt","Subnational region","Unweighted mean difference from mean",5.00279799349721,NA,4.08705550525784,9.69849587645776
"4778","Gambia",2019,"vdpt","Subnational region","Unweighted mean difference from mean",3.32440376281738,NA,2.41843266843273,4.6658303082116
"4779","Ghana",2022,"vdpt","Subnational region","Unweighted mean difference from mean",4.08333809058786,NA,3.37964177515032,6.13070789503396
"4780","Guatemala",2015,"vdpt","Subnational region","Unweighted mean difference from mean",5.26832933277278,NA,4.2143918410794,7.41560108807522
"4781","Guinea",2018,"vdpt","Subnational region","Unweighted mean difference from mean",9.7762642481278,NA,7.77273795827059,13.1647452287796
"4782","Guinea-Bissau",2019,"vdpt","Subnational region","Unweighted mean difference from mean",8.14624767593844,NA,5.80133129193605,10.8476729379602
"4783","Haiti",2016,"vdpt","Subnational region","Unweighted mean difference from mean",7.20753502461058,NA,5.89837778499547,11.7049567142576
"4784","Honduras",2019,"vdpt","Subnational region","Unweighted mean difference from mean",5.13043425595202,NA,4.02843952889338,7.14091536934926
"4785","India",2020,"vdpt","Subnational region","Unweighted mean difference from mean",4.74097502173787,NA,4.35912457585686,5.42541454183007
"4786","Indonesia",2017,"vdpt","Subnational region","Unweighted mean difference from mean",10.1775635837106,NA,9.07205831485822,12.2819270950855
"4787","Iraq",2018,"vdpt","Subnational region","Unweighted mean difference from mean",15.1228557047494,NA,13.7752157090048,18.0294491632057
"4788","Jordan",2017,"vdpt","Subnational region","Unweighted mean difference from mean",4.38704874401391,NA,3.64078484544897,6.62709983947854
"4789","Kazakhstan",2015,"vdpt","Subnational region","Unweighted mean difference from mean",4.58365849216264,NA,3.95822069544403,6.9826831193654
"4790","Kenya",2022,"vdpt","Subnational region","Unweighted mean difference from mean",7.20638534199736,NA,6.9046115898442,8.60912423464444
"4791","Kiribati",2019,"vdpt","Subnational region","Unweighted mean difference from mean",8.01126633273663,NA,4.3986368833084,13.7231778240868
"4792","Kyrgyzstan",2018,"vdpt","Subnational region","Unweighted mean difference from mean",8.72160962172447,NA,6.17348807754038,11.571429299835
"4793","Lao People's Democratic Republic",2017,"vdpt","Subnational region","Unweighted mean difference from mean",14.3920518286529,NA,13.0050111316891,16.8563164335683
"4794","Lesotho",2018,"vdpt","Subnational region","Unweighted mean difference from mean",2.55478541831986,NA,1.28612381849443,7.50685658411919
"4795","Liberia",2019,"vdpt","Subnational region","Unweighted mean difference from mean",4.84760205685421,NA,2.67243539556463,9.16146480884134
"4796","Madagascar",2021,"vdpt","Subnational region","Unweighted mean difference from mean",14.3737952066402,NA,13.0420862548282,16.8585875014651
"4797","Malawi",2020,"vdpt","Subnational region","Unweighted mean difference from mean",2.02430964204202,NA,1.38026628806432,3.23861192373314
"4798","Maldives",2016,"vdpt","Subnational region","Unweighted mean difference from mean",2.85151799519857,NA,1.73827261983301,6.19174477065661
"4799","Mali",2018,"vdpt","Subnational region","Unweighted mean difference from mean",15.4557984085197,NA,13.9037133464619,18.7095712014115
"4800","Mauritania",2020,"vdpt","Subnational region","Unweighted mean difference from mean",8.51489231770679,NA,7.57620933486729,11.5533318304208
"4801","Mexico",2019,"vdpt","Subnational region","Unweighted mean difference from mean",4.57948586214006,NA,3.39112505651533,8.11836107853742
"4802","Mongolia",2018,"vdpt","Subnational region","Unweighted mean difference from mean",2.92854722749146,NA,1.51273571008666,5.55213213333003
"4803","Montenegro",2013,"vdpt","Subnational region","Unweighted mean difference from mean",4.0189897150496,NA,1.27028621071399,9.41604760220918
"4804","Mozambique",2022,"vdpt","Subnational region","Unweighted mean difference from mean",21.9859653066548,NA,19.4136128041719,25.5857600518879
"4805","Myanmar",2016,"vdpt","Subnational region","Unweighted mean difference from mean",10.3682899413583,NA,9.38750604665403,14.6571193752265
"4806","Namibia",2013,"vdpt","Subnational region","Unweighted mean difference from mean",7.12540637721495,NA,5.61811014879337,10.1618714134295
"4807","Nepal",2022,"vdpt","Subnational region","Unweighted mean difference from mean",4.06385386531641,NA,2.78741241353851,6.13759559769634
"4808","Niger",2021,"vdpt","Subnational region","Unweighted mean difference from mean",15.0166993141174,NA,11.9577331791125,17.7965120895988
"4809","Nigeria",2021,"vdpt","Subnational region","Unweighted mean difference from mean",16.9378051623048,NA,15.8804113408288,19.0386366905003
"4810","North Macedonia",2019,"vdpt","Subnational region","Unweighted mean difference from mean",11.9519422657289,NA,7.39132402761217,17.9020058660303
"4811","Pakistan",2017,"vdpt","Subnational region","Unweighted mean difference from mean",19.9232956146547,NA,16.5800344516367,23.1395254587216
"4812","Papua New Guinea",2017,"vdpt","Subnational region","Unweighted mean difference from mean",9.55387115478516,NA,6.98200900732763,13.7665797464945
"4813","Paraguay",2016,"vdpt","Subnational region","Unweighted mean difference from mean",6.06352489854727,NA,3.88095732251342,10.1451835209696
"4814","Peru",2022,"vdpt","Subnational region","Unweighted mean difference from mean",4.66958783485232,NA,4.21014932337729,6.17888416086396
"4815","Philippines",2022,"vdpt","Subnational region","Unweighted mean difference from mean",10.7929862874976,NA,9.95516205091083,14.1448386170734
"4816","Rwanda",2019,"vdpt","Subnational region","Unweighted mean difference from mean",0.283563243807828,NA,0.195043094405953,0.87270844438951
"4817","Samoa",2020,"vdpt","Subnational region","Unweighted mean difference from mean",11.8886246681213,NA,8.4687773852189,16.1643804089403
"4818","Sao Tome and Principe",2019,"vdpt","Subnational region","Unweighted mean difference from mean",0.811116723233368,NA,0.773722640259744,3.51720029358835
"4819","Senegal",2019,"vdpt","Subnational region","Unweighted mean difference from mean",4.88446270776071,NA,3.80753054025372,7.37674344240025
"4820","Serbia",2019,"vdpt","Subnational region","Unweighted mean difference from mean",5.68289184570312,NA,2.33713177527419,10.3827361062674
"4821","Sierra Leone",2019,"vdpt","Subnational region","Unweighted mean difference from mean",2.21489695720924,NA,1.41428885999909,5.02658600464473
"4822","South Africa",2016,"vdpt","Subnational region","Unweighted mean difference from mean",8.09973113725391,NA,5.7175245332621,12.1089114924934
"4823","Sudan",2014,"vdpt","Subnational region","Unweighted mean difference from mean",14.9073278755499,NA,13.6845284745873,17.237488264752
"4824","Suriname",2018,"vdpt","Subnational region","Unweighted mean difference from mean",13.6534765296842,NA,10.7068037549103,19.8848067186051
"4825","Tajikistan",2017,"vdpt","Subnational region","Unweighted mean difference from mean",10.1970638045284,NA,7.02039090014573,12.5084349805547
"4826","Thailand",2022,"vdpt","Subnational region","Unweighted mean difference from mean",7.71312483615296,NA,4.45912733482357,11.5159387086254
"4827","Timor-Leste",2016,"vdpt","Subnational region","Unweighted mean difference from mean",8.7721592746119,NA,7.00050279640637,12.5761604394257
"4828","Togo",2017,"vdpt","Subnational region","Unweighted mean difference from mean",5.3025870267821,NA,3.03479044708322,9.34954584934712
"4829","Tunisia",2018,"vdpt","Subnational region","Unweighted mean difference from mean",8.68224595985767,NA,5.71784565121996,11.8036744618623
"4830","Turkmenistan",2015,"vdpt","Subnational region","Unweighted mean difference from mean",2.14097238512956,NA,0.732921515671281,4.09754055067866
"4831","Turkmenistan",2015,"vdpt","Subnational region","Unweighted mean difference from mean",2.14097238512956,NA,0.732921515671281,4.09754055067866
"4832","Turkmenistan",2015,"vdpt","Subnational region","Unweighted mean difference from mean",2.14097238512956,NA,0.732921515671281,4.09754055067866
"4833","Türkiye",2018,"vdpt","Subnational region","Unweighted mean difference from mean",7.32128064721983,NA,4.1363855801155,12.2466419999877
"4834","Uganda",2016,"vdpt","Subnational region","Unweighted mean difference from mean",5.13597818433476,NA,4.18017729909248,7.0247878374041
"4835","United Republic of Tanzania",2022,"vdpt","Subnational region","Unweighted mean difference from mean",6.78860954564152,NA,5.80523192687314,8.59381870099013
"4836","United Republic of Tanzania",2022,"vdpt","Subnational region","Unweighted mean difference from mean",6.78860954564152,NA,5.80523192687314,8.59381870099013
"4837","Uzbekistan",2021,"vdpt","Subnational region","Unweighted mean difference from mean",5.25882085144495,NA,3.23452182978433,7.08238278491245
"4838","Viet Nam",2020,"vdpt","Subnational region","Unweighted mean difference from mean",3.90333827499841,NA,2.21719164997217,6.88767539523976
"4839","Yemen",2022,"vdpt","Subnational region","Unweighted mean difference from mean",15.966000983939,NA,14.9693642661647,18.9294682561571
"4840","Zambia",2018,"vdpt","Subnational region","Unweighted mean difference from mean",3.06787033081055,NA,2.21546283256103,5.66094447923981
"4841","Zimbabwe",2019,"vdpt","Subnational region","Unweighted mean difference from mean",3.69264602661133,NA,2.9050643188269,5.78991463749454
"4842","Afghanistan",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",16.6056144237518,NA,16.2725781329755,18.6674719810344
"4843","Albania",2017,"vzdpt","Subnational region","Unweighted mean difference from mean",0.78916351480855,NA,0.140730440964825,1.69142297325408
"4844","Albania",2017,"vzdpt","Subnational region","Unweighted mean difference from mean",0.78916351480855,NA,0.140730440964825,1.69142297325408
"4845","Albania",2017,"vzdpt","Subnational region","Unweighted mean difference from mean",0.78916351480855,NA,0.140730440964825,1.69142297325408
"4846","Albania",2017,"vzdpt","Subnational region","Unweighted mean difference from mean",0.78916351480855,NA,0.140730440964825,1.69142297325408
"4847","Albania",2017,"vzdpt","Subnational region","Unweighted mean difference from mean",0.78916351480855,NA,0.140730440964825,1.69142297325408
"4848","Albania",2017,"vzdpt","Subnational region","Unweighted mean difference from mean",0.78916351480855,NA,0.140730440964825,1.69142297325408
"4849","Albania",2017,"vzdpt","Subnational region","Unweighted mean difference from mean",0.78916351480855,NA,0.140730440964825,1.69142297325408
"4850","Albania",2017,"vzdpt","Subnational region","Unweighted mean difference from mean",0.78916351480855,NA,0.140730440964825,1.69142297325408
"4851","Albania",2017,"vzdpt","Subnational region","Unweighted mean difference from mean",0.78916351480855,NA,0.140730440964825,1.69142297325408
"4852","Albania",2017,"vzdpt","Subnational region","Unweighted mean difference from mean",0.78916351480855,NA,0.140730440964825,1.69142297325408
"4853","Albania",2017,"vzdpt","Subnational region","Unweighted mean difference from mean",0.78916351480855,NA,0.140730440964825,1.69142297325408
"4854","Algeria",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",2.70481511359682,NA,1.95640314019639,3.82772074625477
"4855","Angola",2015,"vzdpt","Subnational region","Unweighted mean difference from mean",14.4575350801523,NA,12.7592353533829,16.4977179461581
"4856","Bangladesh",2017,"vzdpt","Subnational region","Unweighted mean difference from mean",1.14112741500139,NA,0.846739711364586,1.92011281978624
"4857","Bangladesh",2017,"vzdpt","Subnational region","Unweighted mean difference from mean",1.14112741500139,NA,0.846739711364586,1.92011281978624
"4858","Belize",2016,"vzdpt","Subnational region","Unweighted mean difference from mean",3.94238133386209,NA,2.55267040056073,6.70429601633056
"4859","Benin",2021,"vzdpt","Subnational region","Unweighted mean difference from mean",8.77682526906331,NA,7.46571101588137,10.4943911583013
"4860","Burkina Faso",2021,"vzdpt","Subnational region","Unweighted mean difference from mean",2.2945336365694,NA,1.59865047401921,3.57211623690311
"4861","Burundi",2016,"vzdpt","Subnational region","Unweighted mean difference from mean",0.694567300560839,NA,0.632350777714204,1.16793205015354
"4862","Burundi",2016,"vzdpt","Subnational region","Unweighted mean difference from mean",0.694567300560839,NA,0.632350777714204,1.16793205015354
"4863","Burundi",2016,"vzdpt","Subnational region","Unweighted mean difference from mean",0.694567300560839,NA,0.632350777714204,1.16793205015354
"4864","Burundi",2016,"vzdpt","Subnational region","Unweighted mean difference from mean",0.694567300560839,NA,0.632350777714204,1.16793205015354
"4865","Burundi",2016,"vzdpt","Subnational region","Unweighted mean difference from mean",0.694567300560839,NA,0.632350777714204,1.16793205015354
"4866","Burundi",2016,"vzdpt","Subnational region","Unweighted mean difference from mean",0.694567300560839,NA,0.632350777714204,1.16793205015354
"4867","Burundi",2016,"vzdpt","Subnational region","Unweighted mean difference from mean",0.694567300560839,NA,0.632350777714204,1.16793205015354
"4868","Burundi",2016,"vzdpt","Subnational region","Unweighted mean difference from mean",0.694567300560839,NA,0.632350777714204,1.16793205015354
"4869","Cambodia",2021,"vzdpt","Subnational region","Unweighted mean difference from mean",7.55376575504603,NA,6.77706768271955,8.98829454778824
"4870","Cameroon",2018,"vzdpt","Subnational region","Unweighted mean difference from mean",6.72622425943793,NA,4.94952575588759,8.91342820252795
"4871","Central African Republic",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",13.6865444185,NA,11.8767081526646,16.7666882454131
"4872","Chad",2014,"vzdpt","Subnational region","Unweighted mean difference from mean",19.9573005515521,NA,18.4729704053698,23.0542867174364
"4873","Comoros",2022,"vzdpt","Subnational region","Unweighted mean difference from mean",4.64606881298029,NA,1.74605256842406,7.9190877027689
"4874","Congo",2014,"vzdpt","Subnational region","Unweighted mean difference from mean",11.2307259241617,NA,9.51558228963012,14.0855425412154
"4875","Costa Rica",2018,"vzdpt","Subnational region","Unweighted mean difference from mean",3.68918705384799,NA,1.5995361169932,6.29631816054899
"4876","Costa Rica",2018,"vzdpt","Subnational region","Unweighted mean difference from mean",3.68918705384799,NA,1.5995361169932,6.29631816054899
"4877","Cuba",2019,"vzdpt","Subnational region","Unweighted mean difference from mean",2.35983134866714,NA,1.55523078492398,5.30899151083726
